time,hum,tem,co2,illumination,pressure,pm2_5,pm10,wind_direction,wind_direction_angle,wind_speed,wind_speed_level,tsr,bat
2023-05-02T16:51:03.665,99.9,30.7,282,32450,999.9,3,3,NNW,327.1,0.7,1,146,
2023-05-02T16:31:03.670,95.5,30.5,308,21770,999.9,3,3,ESE,117.2,1.2,1,111.8,
2023-05-02T16:11:03.648,97,31.1,303,85460,999.6,3,3,NNW,326.4,1.2,1,407.1,
2023-05-02T15:51:03.655,96.8,31.3,283,32180,1000.2,4,5,SSW,192.8,1.1,1,186.6,
2023-05-02T15:31:03.623,91.2,32.3,267,57080,999.9,4,4,NW,308.4,0.7,1,351.3,
2023-05-02T15:11:03.642,91.1,32.1,275,63750,1000.4,3,4,N,0.3,0.6,1,391,
2023-05-02T14:51:03.618,88.7,32.3,304,53220,1000.7,3,3,SSE,158.9,1.3,1,342.3,
2023-05-02T14:31:03.591,89.6,32.7,289,103050,1000.9,4,5,W,268.8,2,2,587.4,
2023-05-02T14:11:03.614,93.5,32.4,312,75380,1001.4,3,3,WNW,300.9,0.6,1,447.7,
2023-05-02T13:51:03.573,97.2,31.4,265,45690,1001.9,4,5,NNW,339.6,3.3,2,300.2,
2023-05-02T13:31:03.571,95,31.8,297,112420,1001.9,3,3,NNW,333.6,1.2,1,696.4,
2023-05-02T13:11:03.565,94.9,32.2,309,145860,1002.2,3,3,NW,323.6,0.9,1,901.8,
2023-05-02T12:51:03.547,92.1,32.8,330,160520,1002.5,3,3,NNW,348,1.4,1,998.8,
2023-05-02T12:31:03.555,98.9,31.4,339,161550,1002.7,3,3,NW,305.7,1.3,1,996.5,
2023-05-02T12:11:03.541,99.9,30.9,321,90950,1003.1,3,3,NW,315.7,1.5,1,588.2,
2023-05-02T11:51:03.528,99.9,30.5,333,102590,1003.2,3,3,W,278.3,1.3,1,656.8,
2023-05-02T11:31:03.541,99.9,30.4,322,62600,1003.4,4,5,NNW,339.2,0.6,1,409,
2023-05-02T11:11:03.505,99.9,29.7,321,93260,1003.3,3,3,N,2.2,1.1,1,583.5,
2023-05-02T10:51:03.532,99.9,29.9,342,82410,1003.6,3,3,NW,305.9,0.9,1,526.3,
2023-05-02T10:31:03.514,99.9,29.2,364,80080,1003.8,3,3,WNW,295,1.3,1,487.4,
2023-05-02T10:11:03.530,99.9,28.7,391,62770,1004.2,3,3,NNW,337.7,1.4,1,403.1,
2023-05-02T09:51:03.524,99.9,27.4,400,51660,1004.4,4,5,NNW,347.9,1.1,1,345.9,
2023-05-02T09:31:03.510,99.9,26.9,431,16080,1004.7,3,3,WNW,295,0.7,1,120.8,
2023-05-02T09:11:03.533,99.9,26.8,442,31160,1004.5,3,3,NW,309.4,0.8,1,232.7,
2023-05-02T08:51:03.536,99.9,26.2,497,21230,1004.3,3,3,NNW,339.3,1.1,1,161.2,
2023-05-02T08:31:03.542,99.9,26,526,11080,1004.3,3,4,NNW,347.8,1,1,72.7,
2023-05-02T08:11:03.545,99.9,25.8,528,13940,1003.8,5,6,WNW,297,1.5,1,96,
2023-05-02T07:51:03.529,99.9,25.6,513,21620,1003.4,3,3,WNW,290.8,1.7,2,170,
2023-05-02T07:31:03.539,99.9,25.3,513,13460,1003.5,3,3,NW,309.4,1.5,1,99.3,
2023-05-02T07:11:03.529,99.9,25.1,512,7430,1003.4,3,3,WNW,302.8,0.8,1,55.3,
2023-05-02T06:51:03.550,99.9,25,514,4030,1003.2,3,3,NNW,328.3,0.9,1,29.1,
2023-05-02T06:31:03.539,99.9,24.9,487,1180,1003,3,3,W,280.3,0.2,0,5.2,
2023-05-02T06:11:03.549,99.9,24.9,502,290,1002.9,4,5,WNW,292.1,0.6,1,0,
2023-05-02T05:51:03.535,99.9,24.7,476,20,1002.7,4,5,WNW,291.1,1.1,1,0,
2023-05-02T05:31:03.560,99.9,24.7,544,0,1002.4,4,5,W,263.5,0,0,0,
2023-05-02T05:11:03.560,99.9,24.7,587,0,1002.1,4,5,N,2.8,1.1,1,0,
2023-05-02T04:51:03.550,99.9,24.7,591,0,1001.9,4,5,WNW,284.7,0.6,1,0,
2023-05-02T04:31:03.555,99.9,24.7,566,0,1001.8,3,3,N,3.2,1.4,1,0,
2023-05-02T04:11:03.560,99.9,24.9,506,0,1001.7,4,5,W,268.4,1.8,2,0,
2023-05-02T03:51:03.570,99.9,25.1,437,0,1001.6,21,27,NNW,332.1,0.6,1,0,
2023-05-02T03:31:03.573,99.9,25.3,412,0,1001.3,3,3,WNW,288.4,0.7,1,0,
2023-05-02T03:11:03.570,99.9,25.6,399,0,1001.5,5,6,NW,318.8,1,1,0,
2023-05-02T02:51:03.560,99.9,25.9,417,0,1001.5,3,3,NNW,332.3,1.7,2,0,
2023-05-02T02:31:03.582,99.9,25.7,472,0,1001.8,104,131,E,79.2,0.9,1,0,
2023-05-02T02:11:03.598,99.9,26,425,0,1001.7,38,49,ESE,103.9,0,0,0,
2023-05-02T01:51:03.578,99.9,25.9,464,0,1001.7,57,71,S,174.5,0.6,1,0,
2023-05-02T01:31:03.587,99.9,25.8,433,0,1001.4,19,24,SW,220.4,0.3,1,0,
2023-05-02T01:11:03.592,99.9,26,425,0,1001.7,12,15,SW,232.6,0,0,0,
2023-05-02T00:51:03.601,99.9,26.1,438,0,1002.2,11,14,SSE,156,0,0,0,
2023-05-02T00:31:03.592,99.9,26.2,425,0,1002.6,23,28,S,191.2,0.5,1,0,
2023-05-02T00:11:03.589,99.9,26.3,419,0,1003,17,21,ESE,111.5,0.8,1,0,
2023-05-01T23:51:03.608,99.9,26.2,414,0,1003.1,21,27,SSW,205.6,0.4,1,0,
2023-05-01T23:31:03.592,99.9,26,404,0,1003.6,22,29,SE,126.6,0,0,0,
2023-05-01T23:11:03.607,99.9,26.1,399,0,1003.6,14,18,S,179.9,0.7,1,0,
2023-05-01T22:51:03.612,99.9,26.2,385,0,1003.9,15,19,S,178.2,0.9,1,0,
2023-05-01T22:31:03.602,99.9,26.1,382,0,1004.1,13,17,ENE,62.9,0.6,1,0,
2023-05-01T22:11:03.607,99.9,26.2,414,0,1004.1,21,27,E,89.6,1.2,1,0,
2023-05-01T21:51:03.615,99.9,26.1,383,0,1004,22,29,S,171.5,0.9,1,0,
2023-05-01T21:31:03.595,99.9,26.4,376,0,1003.4,30,37,SE,142.8,0.5,1,0,
2023-05-01T21:11:03.595,99.9,26.4,359,0,1003,17,22,SSW,213.3,0.5,1,0,
2023-05-01T20:51:03.602,99.9,26.4,354,0,1003.1,14,17,E,84.1,0.4,1,0,
2023-05-01T20:31:03.626,99.9,26.6,359,0,1002.9,9,11,E,94.5,0.9,1,0,
2023-05-01T20:11:03.612,99.9,26.2,378,0,1002.9,9,11,SSE,160,0.7,1,0,
2023-05-01T19:51:03.630,99.9,26.3,357,0,1002.7,4,5,ESE,102.6,2.9,2,0,
2023-05-01T19:31:03.605,99.9,28.6,338,0,1002.2,5,6,SW,215.6,1.1,1,0,
2023-05-01T19:11:03.632,99.9,28.7,335,0,1002,7,9,NNE,14.4,0.8,1,0,
2023-05-01T18:51:03.633,99.9,28.5,347,0,1001.6,14,18,W,265.6,1.2,1,0,
2023-05-01T18:31:03.637,99.9,28.9,346,10,1001.6,12,15,SW,221.7,0.1,0,0,
2023-05-01T18:11:03.601,99.9,29,333,660,1000.7,12,15,ESE,102.3,1.1,1,1.3,
2023-05-01T17:51:03.619,99.9,29.2,320,1120,1000.7,8,10,SW,226.1,0.9,1,4.6,
2023-05-01T17:31:03.630,99.9,29.2,349,2280,1000.7,8,10,SW,235.4,0.2,0,12.8,
2023-05-01T17:11:03.606,99.9,29.4,338,8780,999.7,6,7,NNW,326.7,0.8,1,64.3,
2023-05-01T16:51:03.605,99.9,29.6,319,14050,999.4,4,5,N,351.5,2.4,2,99.3,
2023-05-01T16:31:03.605,99.9,29.8,303,19110,998.7,6,8,NE,34.6,1.7,2,136.7,
2023-05-01T16:11:03.600,99.9,30.5,277,28240,999,6,7,WNW,287.9,3.3,2,204,
2023-05-01T15:51:03.590,93.7,31.2,277,35320,998.6,3,3,WNW,295.4,2.1,2,254.3,
2023-05-01T15:31:03.595,90.8,31.4,281,34560,998.6,3,4,WSW,240.2,0.9,1,256.3,
2023-05-01T15:11:03.601,91.8,31.2,298,70630,998.6,4,5,W,273.6,5.1,3,432,
2023-05-01T14:51:03.596,93.2,31.6,298,70670,999.2,9,11,W,266,2.8,2,426.5,
2023-05-01T14:31:03.577,96,30.9,290,35060,999.7,7,9,WNW,283.8,3.9,3,252.4,
2023-05-01T14:11:03.561,99.9,31,273,38030,999.8,19,25,NW,309.4,3.6,3,273.2,
2023-05-01T13:51:03.577,99.3,31.3,279,54570,1000.1,23,29,WNW,303.4,2.5,2,352,
2023-05-01T13:31:03.551,99.9,31,331,94100,1000.4,13,16,NNW,336.7,3.4,3,569.1,
2023-05-01T13:11:03.572,97,32.3,306,135870,1000.2,12,15,ESE,112.6,0.5,1,821.1,
2023-05-01T12:51:03.561,99.9,30.3,326,83710,1000.7,7,8,NNE,18.6,1.4,1,502.1,
2023-05-01T12:31:03.556,99.9,29.7,318,96950,1001,12,15,NNE,27.9,0.7,1,611.7,
2023-05-01T12:11:03.536,99.9,27.4,388,29810,1001.8,17,21,NNW,330.8,1.1,1,211.2,
2023-05-01T11:51:03.545,99.9,26.5,442,22480,1002.5,15,19,NNW,339.9,1.3,1,170.5,
2023-05-01T11:31:03.543,99.9,26.9,386,23650,1002.2,13,17,N,353.2,4.2,3,179.3,
2023-05-01T11:11:03.524,99.9,27.6,339,26210,1002.6,8,10,N,3.3,2.1,2,200.3,
2023-05-01T10:51:03.532,80,34.7,327,60200,1002.3,14,17,N,351.7,1.3,1,400.2,
2023-05-01T10:31:03.507,83.7,33.9,329,69370,1002.4,11,14,NNE,16,0.6,1,431.3,
2023-05-01T10:11:03.517,85.7,33.4,309,53680,1002.6,9,11,E,88.2,1.9,2,343.5,
2023-05-01T09:51:03.504,90.3,32.9,337,49740,1002.6,10,12,NE,53,1.2,1,322.6,
2023-05-01T09:31:03.484,99,31.4,311,31040,1002.8,12,15,NW,325.5,1.3,1,191.9,
2023-05-01T09:11:03.499,95.1,32.8,334,50780,1002.7,11,14,NNW,334.9,1,1,316.8,
2023-05-01T08:51:03.458,99.9,32.3,333,67690,1002.6,9,11,NNW,348.3,0.8,1,378,
2023-05-01T08:31:03.474,99.9,31,346,36410,1002.4,14,18,NNE,22.2,2.3,2,249.9,
2023-05-01T08:11:03.463,99.9,30.9,368,56040,1002.3,15,19,ESE,101.8,1.3,1,350.6,
2023-05-01T07:51:03.445,99.9,30.8,365,65830,1002.2,18,22,NNW,344.9,0.9,1,350.4,
2023-05-01T07:31:03.445,99.9,29.9,381,27650,1001.9,17,21,E,79.3,2,2,168.9,
2023-05-01T07:11:03.465,99.9,28.8,390,27050,1001.5,23,29,NW,324.9,1,1,157.1,
2023-05-01T06:51:03.446,99.9,28.4,426,16600,1001.4,25,33,N,354.6,0.8,1,108.6,
2023-05-01T06:31:03.476,99.9,27.9,410,11640,1001.3,30,38,NW,306.9,0.7,1,72.7,
2023-05-01T06:11:03.456,99.9,27.6,442,5170,1001,31,41,NE,48.9,0.6,1,31.9,
2023-05-01T05:51:03.466,99.9,27.3,464,610,1000.6,34,44,NW,323.5,0.4,1,0.2,
2023-05-01T05:31:03.466,99.9,27.1,461,0,1000.5,30,40,NNE,18.2,0.5,1,0,
2023-05-01T05:11:03.476,99.9,26.9,460,0,1000.3,28,35,N,9.1,0.5,1,0,
2023-05-01T04:51:03.476,99.9,27.1,439,0,1000.2,26,34,NE,45.8,0.9,1,0,
2023-05-01T04:31:03.458,99.9,27.5,428,0,1000.2,32,41,NE,48.1,0.4,1,0,
2023-05-01T04:11:03.476,99.9,27.7,400,0,999.8,43,53,NNW,333.2,0.5,1,0,
2023-05-01T03:51:03.476,99.9,27.7,396,0,999.8,35,46,NNW,338.1,1,1,0,
2023-05-01T03:31:03.476,99.9,27.9,408,0,999.7,25,31,N,7.6,0.7,1,0,
2023-05-01T03:11:03.486,99.9,28,408,0,999.9,30,37,NNW,339.6,1.1,1,0,
2023-05-01T02:51:03.456,99.9,28.2,403,0,999.9,28,37,NW,324.7,0.7,1,0,
2023-05-01T02:31:03.466,99.9,28.5,408,0,999.8,60,80,W,279.9,0.1,0,0,
2023-05-01T02:11:03.477,99.9,28.5,383,0,1000,34,43,NW,319.7,0.6,1,0,
2023-05-01T01:51:03.486,99.9,28.5,389,0,1000.1,28,37,N,0.2,0.9,1,0,
2023-05-01T01:31:03.471,99.9,28.7,383,0,1000.4,21,27,NNW,344.7,0.6,1,0,
2023-05-01T01:11:03.496,99.9,28.7,384,0,1000.6,19,25,NNW,341.1,0.5,1,0,
2023-05-01T00:51:03.489,99.9,28.7,380,0,1000.5,16,20,NW,314.8,0,0,0,
2023-05-01T00:31:03.496,99.9,28.8,364,0,1000.6,18,22,NNW,327.5,1.1,1,0,
2023-05-01T00:11:03.471,99.9,28.8,377,0,1000.9,18,23,NNW,340.6,0.9,1,0,
2023-04-30T23:51:03.487,99.9,29,365,0,1001.1,19,25,NW,303.8,0.7,1,0,
2023-04-30T23:31:03.471,99.9,29.2,354,0,1001.5,20,24,NW,322.2,0.9,1,0,
2023-04-30T23:11:03.491,99.9,29.2,364,0,1002,17,22,ESE,115.5,1.2,1,0,
2023-04-30T22:51:03.471,99.9,29.2,366,0,1001.7,17,21,W,262,1.4,1,0,
2023-04-30T22:31:03.471,99.9,29.3,360,0,1002.1,16,20,W,270,1.4,1,0,
2023-04-30T22:11:03.491,99.9,29.4,354,0,1002.3,14,18,NNW,347.9,1.2,1,0,
2023-04-30T21:51:03.471,99.9,29.3,367,0,1002.3,15,20,WSW,236.8,0.7,1,0,
2023-04-30T21:31:03.487,99.9,29.4,377,0,1002,14,18,WNW,290,1.2,1,0,
2023-04-30T21:11:03.495,99.9,29.5,357,0,1001.8,17,22,W,269.9,1.5,1,0,
2023-04-30T20:51:03.495,99.9,29.5,345,0,1001.7,18,22,W,266.9,2.3,2,0,
2023-04-30T20:31:03.496,99.9,29.6,347,0,1001.3,14,17,NNE,25.3,1,1,0,
2023-04-30T20:11:03.496,99.9,29.7,354,0,1001,15,19,N,353.3,0.9,1,0,
2023-04-30T19:51:03.487,99.9,29.8,332,0,1000.7,17,21,N,357.7,1.1,1,0,
2023-04-30T19:31:03.487,99.9,30,311,0,1000.5,20,25,NNE,25.1,1,1,0,
2023-04-30T19:11:03.477,99.9,30.2,315,0,1000.4,21,27,NW,304.2,2.6,2,0,
2023-04-30T18:51:03.477,99.9,30.5,293,0,999.9,23,28,NW,305.3,1.4,1,0,
2023-04-30T18:31:03.467,99.9,30.7,308,290,999.6,20,25,W,261.7,2.2,2,0,
2023-04-30T18:11:03.457,95.6,31.1,290,3190,999.4,18,23,NW,321.4,2.2,2,14.2,
2023-04-30T17:51:03.458,93.9,31.7,313,17560,998.9,20,26,SSE,156.4,1.8,2,77.5,
2023-04-30T17:31:03.451,89.8,32.4,289,33670,998.8,17,21,NW,314.4,2,2,136.2,
2023-04-30T17:11:03.456,88.1,32.4,311,45650,998.5,19,25,NW,312.3,4,3,187.7,
2023-04-30T16:51:03.461,83.6,32.5,300,31530,998.5,15,19,SW,215.2,1.8,2,171.6,
2023-04-30T16:31:03.447,81,32.8,289,31000,998.3,16,20,NW,309.1,2.4,2,179,
2023-04-30T16:11:03.426,78.5,33.4,324,70560,998.2,15,19,W,272.9,3.6,3,348.1,
2023-04-30T15:51:03.427,78.1,33.8,306,82060,998.1,17,22,NE,47.4,1.7,2,406,
2023-04-30T15:31:03.417,74.1,34.6,331,93070,998.4,14,18,WNW,296.3,3,2,483.5,
2023-04-30T15:11:03.377,73.6,35.1,333,98530,998.7,15,18,WNW,298.4,1.7,2,533.5,
2023-04-30T14:51:03.387,74,34.9,303,100740,998.9,13,17,N,354,1.7,2,569.5,
2023-04-30T14:31:03.364,74,35,272,111130,999.2,15,19,WNW,293.3,1.4,1,650.4,
2023-04-30T14:11:03.343,74.4,35.2,279,65570,999.4,15,19,NW,309.8,1.2,1,411,
2023-04-30T13:51:03.327,73.4,35.6,307,105000,999.7,17,22,NW,324.2,1.8,2,661.2,
2023-04-30T13:31:03.317,72.9,35.5,309,118480,1000.1,15,19,W,269.2,2.1,2,751.7,
2023-04-30T13:11:03.307,75.1,35.6,291,125200,1000.6,16,19,WNW,284.6,2.3,2,798.2,
2023-04-30T12:51:03.298,74.8,35.1,303,47970,1001.2,16,21,NNW,348.4,1.8,2,320,
2023-04-30T12:31:03.307,78.7,34.4,283,42230,1001.6,17,22,NNW,329.6,1.9,2,292.1,
2023-04-30T12:11:03.282,80.6,34,317,83810,1002,19,24,SW,234.8,0.6,1,703.9,
2023-04-30T11:51:03.253,82.5,34.3,288,129450,1002.1,16,20,NE,35.9,1,1,847.2,
2023-04-30T11:31:03.245,85.9,33.2,325,41330,1002.4,20,26,NNW,336.3,1.2,1,284.2,
2023-04-30T11:11:03.233,76.8,37.2,324,126050,1002.4,20,26,N,356.2,0.5,1,797.7,
2023-04-30T10:51:03.236,86.5,33.4,316,41420,1002.8,21,28,NNW,331.1,1.6,2,287,
2023-04-30T10:31:03.227,88.5,32.8,298,52770,1002.8,17,21,NW,312.6,1.1,1,354.7,
2023-04-30T10:11:03.207,88.2,33.8,350,53910,1003.1,20,25,NW,325.7,1.2,1,349.5,
2023-04-30T09:51:03.185,91.1,33.7,308,99250,1003.1,20,26,NW,313.8,1.2,1,618.7,
2023-04-30T09:31:03.167,99.9,32.3,327,100250,1003.3,25,31,SSE,151.1,1,1,540.5,
2023-04-30T09:11:03.177,97.3,33.4,306,97680,1003.3,18,22,WSW,252.1,0.5,1,569.1,
2023-04-30T08:51:03.167,99.9,32.5,328,96130,1003.3,21,27,ENE,60.7,0.8,1,550.3,
2023-04-30T08:31:03.153,99.9,32.1,351,75300,1003.4,28,36,NE,35.3,0.5,1,430.9,
2023-04-30T08:11:03.155,99.9,30.7,348,50020,1003.1,29,37,NNW,339.4,0.7,1,317.8,
2023-04-30T07:51:03.135,99.9,29.8,372,45190,1003.1,30,40,ENE,75,1.2,1,286.3,
2023-04-30T07:31:03.158,99.9,29.4,401,35370,1002.6,28,36,NW,312.9,1.1,1,218,
2023-04-30T07:11:03.147,99.9,28.6,420,32390,1002.5,41,52,NW,309.6,0.3,1,183.1,
2023-04-30T06:51:03.158,99.9,27.3,447,20600,1002.3,46,60,NNE,29.4,0.8,1,114.6,
2023-04-30T06:31:03.157,99.9,26.8,465,8580,1002.2,51,68,E,79.8,0,0,53.6,
2023-04-30T06:11:03.157,99.9,26.4,472,3550,1001.9,58,76,NNW,334.5,0.9,1,20.4,
2023-04-30T05:51:03.157,99.9,26.4,482,390,1001.6,72,91,N,357.5,0.4,1,0,
2023-04-30T05:31:03.157,99.9,26.4,469,0,1001.5,40,50,W,276.5,0,0,0,
2023-04-30T05:11:03.168,99.9,26.3,474,0,1001.3,41,52,NW,323.9,0,0,0,
2023-04-30T04:51:03.147,99.9,26.4,475,0,1001.2,39,48,NNW,327.3,0,0,0,
2023-04-30T04:31:03.167,99.9,26.4,461,0,1001,37,48,N,355.5,0,0,0,
2023-04-30T04:11:03.157,99.9,26.4,474,0,1001,36,47,NE,49.9,0.5,1,0,
2023-04-30T03:51:03.177,99.9,26.2,485,0,1000.8,37,46,ESE,113.3,0,0,0,
2023-04-30T03:31:03.167,99.9,26.2,485,0,1000.6,35,43,NNW,344.9,0.4,1,0,
2023-04-30T03:11:03.177,99.9,26.3,455,0,1000.6,40,50,NE,45.2,0,0,0,
2023-04-30T02:51:03.177,99.9,26.7,436,0,1000.8,47,62,N,352.8,0,0,0,
2023-04-30T02:31:03.157,99.9,26.7,443,0,1000.7,55,72,NW,313.2,0.1,0,0,
2023-04-30T02:11:03.187,99.9,26.6,451,0,1001,56,72,ENE,74.1,1.1,1,0,
2023-04-30T01:51:03.171,99.9,26.7,429,0,1001.4,55,69,NE,45.2,0.6,1,0,
2023-04-30T01:31:03.172,99.9,27,426,0,1001.5,49,62,N,354.4,0.6,1,0,
2023-04-30T01:11:03.182,99.9,27.1,403,0,1001.7,48,60,NNW,342.2,0.2,0,0,
2023-04-30T00:51:03.182,99.9,27.4,385,0,1002,38,47,E,96.7,0.6,1,0,
2023-04-30T00:31:03.186,99.9,27.7,370,0,1002.3,35,46,NW,305.8,0,0,0,
2023-04-30T00:11:03.186,99.9,27.9,357,0,1002.4,38,50,N,6.4,1,1,0,
2023-04-29T23:51:03.186,99.9,28.2,345,0,1002.6,23,29,WNW,303.7,0,0,0,
2023-04-29T23:31:03.191,99.9,28.3,354,0,1002.7,32,40,NNE,26.5,0,0,0,
2023-04-29T23:11:03.183,99.9,28.3,364,0,1002.9,34,43,WNW,285.2,0.1,0,0,
2023-04-29T22:51:03.181,99.9,28.4,350,0,1003.1,31,38,WNW,284.5,0,0,0,
2023-04-29T22:31:03.183,99.9,28.5,370,0,1003.4,27,35,NNW,329,0.7,1,0,
2023-04-29T22:11:03.171,99.9,28.5,342,0,1003.7,33,42,WNW,290.5,1.7,2,0,
2023-04-29T21:51:03.181,99.9,28.6,348,0,1003.9,25,32,WNW,282.9,0.6,1,0,
2023-04-29T21:31:03.172,99.9,28.9,343,0,1004,21,26,N,356.4,1,1,0,
2023-04-29T21:11:03.187,99.9,28.9,336,0,1003.7,27,36,WNW,296.7,1,1,0,
2023-04-29T20:51:03.198,99.9,29.1,340,0,1003.7,27,35,W,265.1,1.9,2,0,
2023-04-29T20:31:03.181,99.9,29.2,335,0,1003.4,32,40,WSW,244.5,1.2,1,0,
2023-04-29T20:11:03.186,99.9,29.4,344,0,1003.1,29,36,NNW,339.6,1.1,1,0,
2023-04-29T19:51:03.186,99.9,29.6,344,0,1002.9,42,54,NNW,331.3,1.5,1,0,
2023-04-29T19:31:03.186,99.9,29.8,318,0,1002.5,37,48,WNW,300,1.8,2,0,
2023-04-29T19:11:03.186,99.9,30.1,324,0,1002.2,31,41,NW,307.4,1.1,1,0,
2023-04-29T18:51:03.193,99.9,30.2,302,0,1001.7,31,41,NW,308.4,0,0,0,
2023-04-29T18:31:03.201,99.9,30.3,303,110,1001.2,28,35,NW,312.6,1.8,2,0,
2023-04-29T18:11:03.194,99.9,30.4,307,2290,1000.6,32,42,S,183.8,1.6,2,9.7,
2023-04-29T17:51:03.189,99.9,30.9,289,11440,1000.4,27,35,WNW,295,1.6,2,55.3,
2023-04-29T17:31:03.186,99.9,31,295,19280,1000.4,28,35,SW,232.6,1.6,2,99.3,
2023-04-29T17:11:03.176,99.9,31.1,297,23930,1000.6,26,33,NW,319.5,3.4,3,144.9,
2023-04-29T16:51:03.161,99.9,31.4,298,38680,1000.7,27,33,WNW,291.5,2,2,237.1,
2023-04-29T15:51:03.161,99.9,31.4,309,18960,1000.9,28,37,W,280.1,1.2,1,135.6,
2023-04-29T15:31:03.143,99.9,31.5,289,21220,1001,26,33,WNW,288.2,1.5,1,157.1,
2023-04-29T15:11:03.144,99.9,31.7,299,23250,1001.6,23,30,N,350.8,2.2,2,170,
2023-04-29T14:51:03.141,95.7,32.5,288,30480,1001.7,30,38,SW,215.4,1.7,2,235.8,
2023-04-29T14:31:03.126,91.2,32.6,380,35840,1001.4,21,27,WNW,285,1.6,2,274.8,
2023-04-29T14:11:03.116,85.1,32.9,319,37890,1001.8,21,27,SW,220.4,1,1,292.8,
2023-04-29T13:51:03.104,79,32.9,284,27720,1002,20,26,SSE,151.5,0.7,1,203.2,
2023-04-29T13:31:03.100,81,33.2,303,34460,1002.6,24,31,E,85.4,1.2,1,272,
2023-04-29T13:11:03.090,82.5,33.1,288,49600,1002.4,22,29,WNW,281.7,0.8,1,359.3,
2023-04-29T12:51:03.080,83.8,33.1,283,53520,1002.7,22,28,NNE,13.7,0.7,1,392.7,
2023-04-29T12:31:03.081,91.8,33.4,293,96990,1003.2,27,35,ENE,62.7,1.1,1,640.6,
2023-04-29T12:11:03.070,99.9,30.7,312,42550,1003.6,26,32,N,10.3,1.3,1,312.1,
2023-04-29T11:51:03.040,88.7,33.3,321,35820,1003.7,25,31,WNW,291.4,2,2,281.9,
2023-04-29T11:31:03.050,82.3,35.1,304,122580,1003.9,30,40,SW,223,3.4,3,787.4,
2023-04-29T11:11:03.030,88,34.3,308,117350,1004.1,30,37,W,270.1,0.9,1,755.7,
2023-04-29T10:51:02.999,81.6,36,327,113780,1004,31,38,ESE,120.6,0.7,1,725.9,
2023-04-29T10:31:02.999,89.1,34,360,107250,1004.3,33,42,WSW,237.8,0.6,1,680.6,
2023-04-29T10:11:02.991,88.3,34.1,327,103010,1004.2,32,41,NW,323.9,0.6,1,656.2,
2023-04-29T09:51:02.979,88.5,34.3,325,100940,1004.5,27,35,SW,228.9,1,1,628.4,
2023-04-29T09:31:02.965,89.5,34.7,338,97730,1004.6,24,31,WNW,296.3,0.4,1,590.5,
2023-04-29T09:11:02.951,92.7,34.7,340,91780,1004.9,27,33,ENE,78.2,0.5,1,537.7,
2023-04-29T08:51:02.937,99.9,33.7,341,89770,1004.7,31,41,SW,225.8,0.4,1,516.4,
2023-04-29T08:31:02.924,99.9,31.9,343,63270,1004.5,41,53,WSW,256.6,0.7,1,387.1,
2023-04-29T08:11:02.914,99.9,32.8,362,70970,1004.3,31,40,W,277.9,0.7,1,395.2,
2023-04-29T07:51:02.903,99.9,33.3,380,55040,1004.1,34,43,NW,313.7,0.5,1,316.9,
2023-04-29T07:31:02.903,99.9,31.1,376,48360,1003.8,36,48,E,90.2,0.9,1,279.1,
2023-04-29T07:11:02.903,99.9,30.2,412,29580,1003.8,49,64,NE,50.3,0,0,161.5,
2023-04-29T06:51:02.903,99.9,29.6,453,26800,1003.3,51,68,NW,306.6,0,0,134.5,
2023-04-29T06:31:02.903,99.9,27.3,523,8110,1003.1,66,84,NE,35,0,0,46.6,
2023-04-29T06:11:02.903,99.9,26.9,535,4090,1002.9,60,76,ENE,68.1,0,0,22.6,
2023-04-29T05:51:02.901,99.9,26.7,510,600,1002.7,47,62,ENE,64.1,0,0,0.2,
2023-04-29T05:31:02.913,99.9,26.9,509,0,1002.6,42,53,N,352.2,0,0,0,
2023-04-29T05:11:02.923,99.9,26.8,559,0,1002.5,48,61,ESE,109.9,0.6,1,0,
2023-04-29T04:51:02.924,99.9,26.9,524,0,1002.2,50,65,E,87.7,0,0,0,
2023-04-29T04:31:02.924,99.9,26.9,521,0,1002.2,51,64,E,95.1,0.6,1,0,
2023-04-29T04:11:02.923,99.9,27,509,0,1002,53,69,E,97.2,0.9,1,0,
2023-04-29T03:51:02.923,99.9,26.9,475,0,1002,54,69,ENE,69.7,0.4,1,0,
2023-04-29T03:31:02.901,99.9,27.3,458,0,1002.1,50,64,N,351.3,0,0,0,
2023-04-29T03:11:02.924,99.9,27.2,450,0,1002.1,49,63,ENE,73.5,0.7,1,0,
2023-04-29T02:51:02.924,99.9,27.3,440,0,1002.1,51,64,NE,47.6,0.8,1,0,
2023-04-29T02:31:02.924,99.9,27.8,390,0,1002.1,55,68,E,83,1.1,1,0,
2023-04-29T02:11:02.925,99.9,28.4,378,0,1002.2,32,41,NNW,330.8,0,0,0,
2023-04-29T01:51:02.916,99.9,28.7,389,0,1002,31,40,WNW,297.1,0.3,1,0,
2023-04-29T01:31:02.926,99.9,28.7,410,0,1002.3,33,43,NW,322.5,0.4,1,0,
2023-04-29T01:11:02.912,99.9,29,379,0,1002.4,33,42,WNW,292.1,1.3,1,0,
2023-04-29T00:51:02.912,99.9,29,388,0,1002.8,31,39,N,5,1.1,1,0,
2023-04-29T00:31:02.927,99.9,29.1,390,0,1003.1,34,42,NNW,329.3,0.4,1,0,
